product_id,product_name,category,cost_price,selling_price
1345,Nescafe Coffee 200g Box,Groceries,30.44,39.94
1346,Sunlight Dish Liquid 750ml Pack,Pantry,38.09,57.61
1347,Coca-Cola 500ml Box,Snacks,38.92,58.21
1348,Sunlight Dish Liquid 750ml Box,Groceries,27.67,41.96
1349,Albany Brown Bread Pack,Bakery,29.38,41.21
1350,Simba Chips 120g Bottle,Cleaning,28.64,44.18
1351,Nestle Milo 500g Box,Bakery,7.17,8.64
1352,Albany Brown Bread Box,Groceries,38.84,47.23
1353,Koo Baked Beans 410g Bottle,Pantry,33.18,50.12
1354,Nestle Milo 500g Unit,Beverages,39.47,55.23
1355,Nestle Milo 500g Pack,Pantry,6.67,9.39
1356,Simba Chips 120g Box,Dairy,40.43,58.84
1357,Omo Washing Powder 2kg Box,Beverages,12.25,15.81
1358,Albany Brown Bread Pack,Groceries,48.05,74.41
1359,Simba Chips 120g Bottle,Groceries,41.5,54.03
1360,Albany Brown Bread Unit,Bakery,46.03,65.66
1361,Sunlight Dish Liquid 750ml Box,Groceries,17.29,25.98
1362,Sunlight Dish Liquid 750ml Unit,Dairy,45.84,68.26
1363,Sunlight Dish Liquid 750ml Pack,Dairy,33.07,52.28
1364,Coca-Cola 500ml Bottle,Dairy,47.01,66.64
1365,Coca-Cola 500ml Unit,Groceries,40.85,58.86
1366,Omo Washing Powder 2kg Bottle,Snacks,7.99,12.48
1367,Koo Baked Beans 410g Bottle,Cleaning,7.2,9.0
1368,Albany Brown Bread Box,Pantry,19.9,25.66
1369,Clover Full Cream Milk 1L Unit,Cleaning,32.07,46.48
1370,Sunlight Dish Liquid 750ml Bottle,Pantry,38.58,58.94
1371,Simba Chips 120g Bottle,Dairy,32.38,50.41
1372,Coca-Cola 500ml Box,Cleaning,21.5,33.9
1373,Sunlight Dish Liquid 750ml Unit,Pantry,30.76,47.4
1374,Sunlight Dish Liquid 750ml Box,Pantry,17.61,23.47
1375,Clover Full Cream Milk 1L Box,Cleaning,9.71,13.74
1376,Koo Baked Beans 410g Unit,Cleaning,27.9,41.5
1377,Clover Full Cream Milk 1L Pack,Beverages,24.58,38.14
1378,Albany Brown Bread Bottle,Pantry,7.5,9.15
1379,Coca-Cola 500ml Box,Snacks,42.7,54.09
1380,Koo Baked Beans 410g Box,Cleaning,49.19,64.39
1381,Omo Washing Powder 2kg Bottle,Groceries,25.32,36.8
1382,Sunlight Dish Liquid 750ml Box,Dairy,24.98,39.14
1383,Sunlight Dish Liquid 750ml Pack,Bakery,46.3,70.97
1384,Albany Brown Bread Unit,Beverages,9.31,14.79
1385,Five Roses Tea 100s Pack,Groceries,32.21,41.04
1386,Coca-Cola 500ml Unit,Beverages,24.26,32.1
1387,Simba Chips 120g Pack,Beverages,28.5,36.78
1388,Nescafe Coffee 200g Box,Pantry,28.69,36.87
1389,Albany Brown Bread Pack,Groceries,21.77,32.75
1390,Omo Washing Powder 2kg Unit,Dairy,16.81,26.58
1391,Clover Full Cream Milk 1L Unit,Pantry,30.55,48.52
1392,Simba Chips 120g Bottle,Groceries,17.19,22.16
1393,Sunlight Dish Liquid 750ml Pack,Snacks,40.53,51.93
1394,Albany Brown Bread Pack,Pantry,44.99,64.47
1395,Clover Full Cream Milk 1L Unit,Cleaning,32.37,45.85
1396,Nestle Milo 500g Pack,Pantry,18.16,28.72
1397,Omo Washing Powder 2kg Pack,Cleaning,48.69,71.59
1398,Omo Washing Powder 2kg Pack,Snacks,21.69,26.72
1399,Nestle Milo 500g Unit,Dairy,40.24,53.28
1400,Coca-Cola 500ml Unit,Dairy,42.31,60.13
1401,Nescafe Coffee 200g Bottle,Bakery,48.85,74.56
1402,Clover Full Cream Milk 1L Box,Pantry,31.68,43.88
1403,Koo Baked Beans 410g Unit,Beverages,47.99,74.5
1404,Nestle Milo 500g Unit,Beverages,11.15,14.12
1405,Sunlight Dish Liquid 750ml Bottle,Groceries,14.37,18.23
1406,Omo Washing Powder 2kg Unit,Pantry,40.39,62.45
1407,Nestle Milo 500g Unit,Pantry,34.75,49.02
1408,Nestle Milo 500g Unit,Beverages,47.43,64.55
1409,Sunlight Dish Liquid 750ml Bottle,Bakery,30.53,45.03
1410,Koo Baked Beans 410g Pack,Snacks,35.15,46.85
1411,Koo Baked Beans 410g Unit,Cleaning,20.06,30.09
1412,Coca-Cola 500ml Bottle,Dairy,39.03,48.39
1413,Clover Full Cream Milk 1L Unit,Pantry,6.08,9.34
1414,Five Roses Tea 100s Bottle,Dairy,18.65,26.5
1415,Clover Full Cream Milk 1L Pack,Dairy,12.3,17.87
1416,Simba Chips 120g Box,Groceries,39.18,50.98
1417,Coca-Cola 500ml Pack,Bakery,37.39,52.59
1418,Koo Baked Beans 410g Bottle,Cleaning,36.79,51.54
1419,Koo Baked Beans 410g Unit,Dairy,18.16,21.87
1420,Clover Full Cream Milk 1L Unit,Groceries,14.27,17.75
1421,Sunlight Dish Liquid 750ml Unit,Bakery,20.94,27.96
1422,Koo Baked Beans 410g Pack,Groceries,29.58,39.98
1423,Simba Chips 120g Pack,Bakery,36.36,57.46
1424,Clover Full Cream Milk 1L Bottle,Dairy,21.39,34.08
1425,Five Roses Tea 100s Box,Cleaning,33.25,44.0
1426,Five Roses Tea 100s Box,Cleaning,17.59,23.93
1427,Clover Full Cream Milk 1L Pack,Groceries,30.45,42.38
1428,Simba Chips 120g Bottle,Beverages,46.19,73.39
1429,Five Roses Tea 100s Unit,Beverages,20.01,26.89
1430,Sunlight Dish Liquid 750ml Box,Groceries,49.78,77.04
1431,Five Roses Tea 100s Bottle,Groceries,45.46,60.28
1432,Albany Brown Bread Pack,Pantry,33.64,50.65
1433,Clover Full Cream Milk 1L Box,Bakery,6.2,8.16
1434,Clover Full Cream Milk 1L Bottle,Bakery,48.83,69.0
1435,Nestle Milo 500g Unit,Beverages,27.45,40.96
1436,Sunlight Dish Liquid 750ml Box,Snacks,8.83,11.76
1437,Simba Chips 120g Box,Snacks,30.25,41.33
1438,Clover Full Cream Milk 1L Box,Dairy,11.12,15.85
1439,Koo Baked Beans 410g Bottle,Cleaning,7.78,9.85
1440,Nescafe Coffee 200g Box,Snacks,18.79,23.56
1441,Nescafe Coffee 200g Bottle,Pantry,39.66,54.43
1442,Nestle Milo 500g Bottle,Bakery,35.38,49.99
1443,Koo Baked Beans 410g Pack,Pantry,14.14,19.61
1444,Clover Full Cream Milk 1L Box,Cleaning,41.13,63.24
1445,Simba Chips 120g Unit,Dairy,37.69,49.37
1446,Clover Full Cream Milk 1L Pack,Cleaning,26.28,35.72
1447,Nestle Milo 500g Pack,Cleaning,27.72,35.59
1448,Clover Full Cream Milk 1L Box,Beverages,40.43,51.99
1449,Nescafe Coffee 200g Box,Groceries,27.31,41.32
1450,Koo Baked Beans 410g Box,Snacks,40.5,49.72
1451,Nestle Milo 500g Box,Beverages,22.96,29.09
1452,Albany Brown Bread Pack,Dairy,17.72,28.06
1453,Nescafe Coffee 200g Box,Snacks,46.58,71.3
1454,Omo Washing Powder 2kg Bottle,Dairy,30.04,47.24
1455,Nestle Milo 500g Pack,Beverages,19.63,27.92
1456,Nescafe Coffee 200g Unit,Bakery,31.54,39.53
1457,Nescafe Coffee 200g Box,Snacks,47.11,73.15
1458,Koo Baked Beans 410g Unit,Groceries,32.98,45.86
1459,Five Roses Tea 100s Unit,Dairy,19.8,24.07
1460,Omo Washing Powder 2kg Bottle,Groceries,7.59,10.23
1461,Simba Chips 120g Pack,Cleaning,28.13,39.09
1462,Five Roses Tea 100s Bottle,Bakery,14.93,21.98
1463,Albany Brown Bread Pack,Beverages,6.46,8.01
1464,Five Roses Tea 100s Bottle,Dairy,43.72,63.68
1465,Nescafe Coffee 200g Pack,Beverages,41.83,61.47
1466,Sunlight Dish Liquid 750ml Pack,Groceries,30.25,38.14
1467,Sunlight Dish Liquid 750ml Pack,Beverages,8.29,12.34
1468,Albany Brown Bread Pack,Dairy,25.11,31.93
1469,Omo Washing Powder 2kg Box,Dairy,49.54,72.24
1470,Coca-Cola 500ml Unit,Cleaning,19.46,30.11
1471,Five Roses Tea 100s Pack,Bakery,28.11,44.05
1472,Omo Washing Powder 2kg Pack,Groceries,38.93,48.17
1473,Five Roses Tea 100s Bottle,Groceries,42.08,55.53
1474,Sunlight Dish Liquid 750ml Box,Groceries,28.17,44.91
1475,Omo Washing Powder 2kg Box,Groceries,9.38,14.82
1476,Coca-Cola 500ml Box,Snacks,19.58,23.97
1477,Clover Full Cream Milk 1L Box,Dairy,21.55,28.25
1478,Five Roses Tea 100s Box,Beverages,45.0,54.56
1479,Simba Chips 120g Box,Bakery,10.48,14.24
1480,Albany Brown Bread Unit,Cleaning,47.38,67.72
1481,Clover Full Cream Milk 1L Bottle,Snacks,41.09,55.89
1482,Five Roses Tea 100s Bottle,Cleaning,36.62,58.05
1483,Sunlight Dish Liquid 750ml Box,Beverages,12.9,20.55
1484,Nescafe Coffee 200g Unit,Dairy,47.56,64.97
1485,Five Roses Tea 100s Pack,Groceries,16.08,25.51
1486,Sunlight Dish Liquid 750ml Unit,Cleaning,15.13,20.49
1487,Clover Full Cream Milk 1L Unit,Dairy,48.25,58.75
1488,Nescafe Coffee 200g Pack,Beverages,34.94,44.94
1489,Simba Chips 120g Unit,Bakery,32.63,50.77
1490,Koo Baked Beans 410g Unit,Bakery,24.25,34.09
1491,Five Roses Tea 100s Unit,Snacks,48.31,67.84
1492,Nescafe Coffee 200g Bottle,Bakery,14.39,17.31
1493,Albany Brown Bread Unit,Beverages,34.02,50.94
1494,Five Roses Tea 100s Bottle,Cleaning,21.43,31.29
1495,Nescafe Coffee 200g Unit,Beverages,8.11,11.21
1496,Five Roses Tea 100s Box,Pantry,26.71,40.25
1497,Sunlight Dish Liquid 750ml Unit,Groceries,44.19,65.3
1498,Nescafe Coffee 200g Unit,Pantry,32.76,48.03
1499,Omo Washing Powder 2kg Unit,Cleaning,33.43,53.33
1500,Coca-Cola 500ml Unit,Groceries,16.47,22.86
1501,Sunlight Dish Liquid 750ml Bottle,Groceries,6.52,9.44
1502,Nestle Milo 500g Unit,Cleaning,12.08,16.52
1503,Omo Washing Powder 2kg Box,Beverages,35.45,56.64
1504,Sunlight Dish Liquid 750ml Unit,Beverages,5.31,7.67
1505,Clover Full Cream Milk 1L Pack,Dairy,47.84,68.78
1506,Omo Washing Powder 2kg Unit,Dairy,39.61,52.48
1507,Albany Brown Bread Unit,Beverages,21.55,26.3
1508,Omo Washing Powder 2kg Unit,Cleaning,31.1,40.37
1509,Five Roses Tea 100s Unit,Beverages,17.67,22.83
1510,Nestle Milo 500g Bottle,Groceries,41.18,51.86
1511,Nestle Milo 500g Pack,Bakery,41.16,61.75
1512,Simba Chips 120g Box,Groceries,30.18,45.57
1513,Nestle Milo 500g Unit,Snacks,30.13,41.66
1514,Sunlight Dish Liquid 750ml Unit,Dairy,20.61,25.35
1515,Sunlight Dish Liquid 750ml Unit,Pantry,35.99,46.41
1516,Koo Baked Beans 410g Box,Bakery,49.82,60.44
1517,Albany Brown Bread Bottle,Bakery,29.54,36.03
1518,Nestle Milo 500g Pack,Groceries,40.05,54.88
1519,Clover Full Cream Milk 1L Pack,Snacks,16.07,24.73
1520,Albany Brown Bread Unit,Cleaning,27.13,42.08
1521,Nestle Milo 500g Unit,Dairy,20.43,29.7
1522,Clover Full Cream Milk 1L Unit,Beverages,32.13,49.17
1523,Sunlight Dish Liquid 750ml Bottle,Pantry,40.08,49.46
1524,Simba Chips 120g Bottle,Groceries,16.25,24.69
1525,Sunlight Dish Liquid 750ml Unit,Bakery,22.6,31.05
1526,Omo Washing Powder 2kg Pack,Beverages,16.35,23.5
1527,Sunlight Dish Liquid 750ml Box,Beverages,47.76,73.04
1528,Coca-Cola 500ml Unit,Groceries,41.35,53.5
1529,Coca-Cola 500ml Unit,Cleaning,42.79,59.84
1530,Coca-Cola 500ml Box,Bakery,24.04,29.33
1531,Albany Brown Bread Unit,Pantry,31.28,47.23
1532,Nescafe Coffee 200g Pack,Bakery,19.58,24.59
1533,Omo Washing Powder 2kg Box,Groceries,48.41,58.88
1534,Albany Brown Bread Bottle,Groceries,49.12,66.68
1535,Simba Chips 120g Bottle,Snacks,14.09,18.31
1536,Omo Washing Powder 2kg Pack,Bakery,40.32,60.05
1537,Nescafe Coffee 200g Unit,Snacks,15.97,21.98
1538,Nescafe Coffee 200g Bottle,Cleaning,30.37,44.47
1539,Coca-Cola 500ml Bottle,Beverages,22.79,33.12
1540,Omo Washing Powder 2kg Box,Snacks,31.52,43.96
1541,Coca-Cola 500ml Box,Groceries,48.95,77.29
1542,Nestle Milo 500g Bottle,Bakery,9.39,14.84
1543,Sunlight Dish Liquid 750ml Bottle,Beverages,28.66,45.7
1544,Coca-Cola 500ml Bottle,Snacks,37.6,47.76
1545,Clover Full Cream Milk 1L Unit,Cleaning,36.43,50.97
1546,Coca-Cola 500ml Box,Cleaning,6.58,8.0
1547,Five Roses Tea 100s Unit,Bakery,7.39,10.59
1548,Nescafe Coffee 200g Pack,Groceries,30.77,45.84
1549,Sunlight Dish Liquid 750ml Box,Cleaning,39.63,50.71
1550,Clover Full Cream Milk 1L Unit,Dairy,40.87,57.62
1551,Omo Washing Powder 2kg Bottle,Pantry,5.88,7.16
1552,Nescafe Coffee 200g Unit,Dairy,7.0,10.18
1553,Sunlight Dish Liquid 750ml Box,Bakery,38.83,57.32
1554,Simba Chips 120g Bottle,Snacks,19.12,25.31
1555,Simba Chips 120g Pack,Snacks,15.16,20.45
1556,Nestle Milo 500g Bottle,Beverages,12.31,19.21
1557,Nestle Milo 500g Bottle,Beverages,20.01,29.44
1558,Coca-Cola 500ml Pack,Snacks,46.08,57.38
1559,Five Roses Tea 100s Box,Groceries,34.73,51.31
1560,Nestle Milo 500g Bottle,Pantry,49.69,67.63
1561,Omo Washing Powder 2kg Pack,Pantry,34.38,41.87
1562,Nescafe Coffee 200g Pack,Snacks,40.31,62.88
1563,Nestle Milo 500g Unit,Snacks,36.67,54.61
1564,Nestle Milo 500g Pack,Pantry,40.06,52.17
1565,Nescafe Coffee 200g Unit,Bakery,33.14,51.4
1566,Nescafe Coffee 200g Bottle,Dairy,41.2,62.06
1567,Nescafe Coffee 200g Box,Cleaning,22.36,32.94
1568,Coca-Cola 500ml Unit,Snacks,29.98,41.62
1569,Clover Full Cream Milk 1L Box,Pantry,48.13,69.33
1570,Koo Baked Beans 410g Box,Beverages,16.2,23.71
1571,Sunlight Dish Liquid 750ml Unit,Cleaning,45.3,64.16
1572,Koo Baked Beans 410g Bottle,Beverages,16.46,24.7
1573,Albany Brown Bread Box,Dairy,43.29,57.21
1574,Five Roses Tea 100s Unit,Beverages,8.52,11.59
1575,Albany Brown Bread Unit,Groceries,30.35,47.67
1576,Omo Washing Powder 2kg Unit,Groceries,35.64,46.94
1577,Nestle Milo 500g Pack,Dairy,24.16,34.55
1578,Coca-Cola 500ml Box,Dairy,38.08,48.32
1579,Simba Chips 120g Box,Bakery,29.17,37.26
1580,Clover Full Cream Milk 1L Unit,Dairy,31.65,47.93
1581,Coca-Cola 500ml Unit,Groceries,44.65,56.83
1582,Nescafe Coffee 200g Pack,Beverages,9.51,13.97
1583,Five Roses Tea 100s Unit,Pantry,34.45,44.39
1584,Koo Baked Beans 410g Pack,Snacks,25.02,38.78
1585,Albany Brown Bread Unit,Dairy,34.91,49.62
1586,Albany Brown Bread Box,Bakery,20.41,27.12
1587,Sunlight Dish Liquid 750ml Bottle,Dairy,46.15,61.71
1588,Omo Washing Powder 2kg Bottle,Dairy,9.34,13.81
1589,Five Roses Tea 100s Box,Dairy,43.87,57.58
1590,Albany Brown Bread Pack,Snacks,49.01,73.43
1591,Omo Washing Powder 2kg Pack,Bakery,12.89,20.09
1592,Clover Full Cream Milk 1L Pack,Beverages,32.37,43.46
1593,Simba Chips 120g Pack,Pantry,28.46,44.15
1594,Five Roses Tea 100s Box,Dairy,34.78,42.63
1595,Coca-Cola 500ml Box,Dairy,27.86,40.28
1596,Omo Washing Powder 2kg Unit,Beverages,37.29,50.49
1597,Albany Brown Bread Unit,Snacks,18.69,27.38
1598,Simba Chips 120g Unit,Beverages,41.06,51.53
1599,Five Roses Tea 100s Pack,Beverages,48.72,63.03
1600,Nescafe Coffee 200g Bottle,Dairy,7.71,11.14
1601,Clover Full Cream Milk 1L Box,Bakery,5.37,7.0
1602,Nestle Milo 500g Bottle,Groceries,49.27,66.42
1603,Koo Baked Beans 410g Unit,Beverages,22.17,30.11
1604,Nestle Milo 500g Bottle,Cleaning,22.07,26.49
1605,Albany Brown Bread Pack,Dairy,47.57,57.43
1606,Coca-Cola 500ml Unit,Snacks,40.31,53.43
1607,Sunlight Dish Liquid 750ml Bottle,Groceries,41.32,51.06
1608,Simba Chips 120g Bottle,Cleaning,34.02,42.68
1609,Koo Baked Beans 410g Box,Snacks,33.24,49.44
1610,Simba Chips 120g Box,Cleaning,38.46,52.25
1611,Nescafe Coffee 200g Bottle,Dairy,11.96,19.1
1612,Simba Chips 120g Unit,Beverages,12.19,19.16
1613,Koo Baked Beans 410g Unit,Pantry,10.24,15.89
1614,Nestle Milo 500g Unit,Cleaning,37.45,50.91
1615,Sunlight Dish Liquid 750ml Pack,Cleaning,46.75,65.55
1616,Nestle Milo 500g Unit,Cleaning,21.24,29.17
1617,Nestle Milo 500g Bottle,Snacks,31.1,47.7
1618,Koo Baked Beans 410g Unit,Snacks,38.45,48.37
1619,Sunlight Dish Liquid 750ml Unit,Beverages,8.51,13.46
1620,Koo Baked Beans 410g Box,Beverages,44.4,59.25
1621,Sunlight Dish Liquid 750ml Unit,Beverages,30.24,37.3
1622,Koo Baked Beans 410g Unit,Pantry,11.37,16.78
1623,Sunlight Dish Liquid 750ml Unit,Bakery,49.3,76.9
1624,Five Roses Tea 100s Unit,Beverages,32.91,51.59
1625,Albany Brown Bread Box,Snacks,17.52,27.39
1626,Omo Washing Powder 2kg Pack,Snacks,19.1,28.84
1627,Koo Baked Beans 410g Bottle,Dairy,28.36,42.24
1628,Clover Full Cream Milk 1L Unit,Cleaning,49.74,69.81
1629,Coca-Cola 500ml Unit,Snacks,20.83,26.83
1630,Nescafe Coffee 200g Unit,Dairy,13.06,15.91
1631,Nestle Milo 500g Box,Groceries,22.85,27.92
1632,Albany Brown Bread Bottle,Beverages,29.45,43.54
1633,Omo Washing Powder 2kg Unit,Cleaning,25.74,31.55
1634,Clover Full Cream Milk 1L Unit,Dairy,9.9,11.91
1635,Albany Brown Bread Pack,Pantry,48.24,61.7
1636,Koo Baked Beans 410g Bottle,Groceries,18.84,29.89
1637,Albany Brown Bread Bottle,Dairy,30.07,45.11
1638,Nestle Milo 500g Unit,Cleaning,28.67,41.28
1639,Sunlight Dish Liquid 750ml Unit,Beverages,30.45,40.62
1640,Clover Full Cream Milk 1L Box,Snacks,15.86,23.91
1641,Sunlight Dish Liquid 750ml Pack,Dairy,21.8,28.44
1642,Five Roses Tea 100s Unit,Snacks,30.58,37.21
1643,Albany Brown Bread Pack,Snacks,37.32,56.38
1644,Simba Chips 120g Bottle,Cleaning,23.16,31.76
1645,Omo Washing Powder 2kg Box,Snacks,32.52,48.37
1646,Koo Baked Beans 410g Pack,Dairy,44.82,58.73
1647,Sunlight Dish Liquid 750ml Pack,Bakery,16.12,25.75
1648,Omo Washing Powder 2kg Bottle,Bakery,44.32,60.88
1649,Five Roses Tea 100s Unit,Snacks,41.56,54.99
1650,Albany Brown Bread Box,Groceries,43.17,52.46
1651,Koo Baked Beans 410g Pack,Pantry,22.38,27.06
1652,Simba Chips 120g Pack,Snacks,45.43,64.95
1653,Coca-Cola 500ml Box,Groceries,22.69,32.61
1654,Coca-Cola 500ml Pack,Cleaning,37.67,45.57
1655,Coca-Cola 500ml Bottle,Dairy,11.1,15.79
1656,Clover Full Cream Milk 1L Box,Beverages,35.22,54.51
1657,Coca-Cola 500ml Bottle,Groceries,41.25,59.52
1658,Nescafe Coffee 200g Bottle,Cleaning,17.11,22.21
1659,Albany Brown Bread Unit,Groceries,38.63,46.74
1660,Clover Full Cream Milk 1L Pack,Snacks,16.31,25.79
1661,Albany Brown Bread Box,Beverages,6.98,9.66
1662,Koo Baked Beans 410g Pack,Dairy,10.4,15.3
1663,Nescafe Coffee 200g Pack,Pantry,7.34,10.52
1664,Coca-Cola 500ml Pack,Cleaning,49.46,62.0
1665,Clover Full Cream Milk 1L Box,Bakery,40.58,56.83
1666,Sunlight Dish Liquid 750ml Bottle,Dairy,23.93,31.43
1667,Simba Chips 120g Bottle,Beverages,29.74,45.55
1668,Sunlight Dish Liquid 750ml Pack,Cleaning,10.96,16.38
1669,Koo Baked Beans 410g Unit,Dairy,49.02,71.06
1670,Omo Washing Powder 2kg Box,Pantry,11.43,17.38
1671,Omo Washing Powder 2kg Unit,Beverages,25.59,40.41
1672,Nescafe Coffee 200g Pack,Bakery,6.02,7.68
1673,Coca-Cola 500ml Unit,Pantry,19.66,29.31
1674,Simba Chips 120g Bottle,Bakery,29.13,43.81
1675,Sunlight Dish Liquid 750ml Pack,Beverages,10.44,14.88
1676,Coca-Cola 500ml Bottle,Groceries,46.05,56.86
1677,Nescafe Coffee 200g Box,Groceries,5.58,7.03
1678,Nestle Milo 500g Box,Groceries,23.41,33.51
1679,Albany Brown Bread Pack,Groceries,8.77,12.79
1680,Sunlight Dish Liquid 750ml Box,Snacks,13.26,18.19
1681,Five Roses Tea 100s Unit,Dairy,26.63,40.88
1682,Simba Chips 120g Pack,Groceries,18.42,25.16
1683,Nescafe Coffee 200g Box,Pantry,17.27,25.37
1684,Nestle Milo 500g Unit,Groceries,19.23,27.08
1685,Simba Chips 120g Unit,Groceries,47.78,64.47
1686,Koo Baked Beans 410g Pack,Groceries,25.17,38.23
1687,Nestle Milo 500g Box,Cleaning,6.25,9.26
1688,Simba Chips 120g Bottle,Bakery,24.34,36.37
1689,Five Roses Tea 100s Pack,Snacks,21.65,28.46
1690,Clover Full Cream Milk 1L Pack,Snacks,39.54,56.04
1691,Koo Baked Beans 410g Bottle,Bakery,8.72,13.5
1692,Coca-Cola 500ml Bottle,Snacks,44.98,68.4
1693,Five Roses Tea 100s Unit,Groceries,29.12,40.73
1694,Omo Washing Powder 2kg Unit,Groceries,24.88,32.79
1695,Clover Full Cream Milk 1L Pack,Dairy,12.6,18.77
1696,Simba Chips 120g Bottle,Pantry,43.21,52.31
1697,Five Roses Tea 100s Unit,Groceries,38.33,54.25
1698,Nescafe Coffee 200g Pack,Beverages,12.26,16.81
1699,Sunlight Dish Liquid 750ml Pack,Snacks,21.81,32.6
1700,Five Roses Tea 100s Box,Bakery,6.26,9.01
1701,Nestle Milo 500g Box,Bakery,17.33,24.24
1702,Clover Full Cream Milk 1L Unit,Snacks,29.1,42.22
1703,Nestle Milo 500g Bottle,Cleaning,12.94,20.32
1704,Coca-Cola 500ml Box,Beverages,13.92,21.55
1705,Albany Brown Bread Box,Snacks,49.28,63.57
1706,Clover Full Cream Milk 1L Bottle,Groceries,46.2,55.63
1707,Sunlight Dish Liquid 750ml Pack,Beverages,48.7,74.96
1708,Koo Baked Beans 410g Box,Beverages,33.42,50.37
1709,Omo Washing Powder 2kg Bottle,Dairy,28.97,36.57
1710,Coca-Cola 500ml Bottle,Pantry,49.94,66.6
1711,Clover Full Cream Milk 1L Unit,Pantry,39.7,57.37
1712,Simba Chips 120g Box,Snacks,28.57,34.61
1713,Omo Washing Powder 2kg Pack,Beverages,34.31,45.33
1714,Omo Washing Powder 2kg Box,Pantry,43.08,60.39
1715,Koo Baked Beans 410g Box,Dairy,29.33,37.89
1716,Clover Full Cream Milk 1L Pack,Dairy,28.34,35.56
1717,Nestle Milo 500g Pack,Bakery,45.01,63.73
1718,Omo Washing Powder 2kg Pack,Cleaning,22.39,31.63
1719,Omo Washing Powder 2kg Pack,Beverages,42.82,52.59
1720,Nestle Milo 500g Pack,Beverages,46.25,72.12
1721,Five Roses Tea 100s Unit,Bakery,44.31,54.07
1722,Koo Baked Beans 410g Unit,Cleaning,21.62,27.59
1723,Simba Chips 120g Bottle,Beverages,15.32,19.41
1724,Nestle Milo 500g Box,Pantry,35.34,46.94
1725,Nestle Milo 500g Box,Groceries,16.0,21.31
1726,Nescafe Coffee 200g Box,Dairy,34.81,47.92
1727,Five Roses Tea 100s Unit,Pantry,30.02,38.48
1728,Simba Chips 120g Pack,Groceries,47.27,70.38
1729,Coca-Cola 500ml Unit,Dairy,39.82,54.77
1730,Sunlight Dish Liquid 750ml Unit,Snacks,23.99,35.4
1731,Nescafe Coffee 200g Unit,Beverages,43.29,65.56
1732,Simba Chips 120g Box,Cleaning,10.92,17.38
1733,Nestle Milo 500g Box,Groceries,45.05,69.59
1734,Sunlight Dish Liquid 750ml Bottle,Dairy,16.71,26.0
1735,Albany Brown Bread Unit,Groceries,24.01,37.21
1736,Omo Washing Powder 2kg Unit,Bakery,42.64,59.51
1737,Omo Washing Powder 2kg Unit,Cleaning,18.4,23.58
1738,Sunlight Dish Liquid 750ml Unit,Bakery,35.94,56.26
1739,Coca-Cola 500ml Unit,Snacks,12.81,19.93
1740,Sunlight Dish Liquid 750ml Unit,Snacks,46.09,64.32
1741,Nestle Milo 500g Box,Groceries,31.2,47.18
1742,Sunlight Dish Liquid 750ml Box,Snacks,30.04,37.43
1743,Koo Baked Beans 410g Box,Beverages,45.44,54.71
1744,Sunlight Dish Liquid 750ml Unit,Groceries,12.34,19.15
1745,Five Roses Tea 100s Unit,Cleaning,18.61,23.37
1746,Coca-Cola 500ml Box,Bakery,21.91,27.82
1747,Coca-Cola 500ml Pack,Groceries,49.63,73.61
1748,Omo Washing Powder 2kg Bottle,Bakery,37.02,58.16
1749,Coca-Cola 500ml Box,Groceries,23.58,36.63
1750,Coca-Cola 500ml Unit,Bakery,11.47,14.14
1751,Nestle Milo 500g Unit,Groceries,25.54,32.8
1752,Sunlight Dish Liquid 750ml Box,Cleaning,6.3,9.26
1753,Simba Chips 120g Box,Pantry,12.46,17.58
1754,Clover Full Cream Milk 1L Pack,Dairy,6.06,8.65
1755,Albany Brown Bread Bottle,Cleaning,12.13,17.3
1756,Albany Brown Bread Unit,Bakery,23.11,29.24
1757,Simba Chips 120g Unit,Groceries,23.14,33.99
1758,Albany Brown Bread Box,Cleaning,11.27,14.0
1759,Koo Baked Beans 410g Bottle,Cleaning,11.27,16.01
1760,Nestle Milo 500g Pack,Cleaning,46.98,57.8
1761,Omo Washing Powder 2kg Box,Snacks,26.2,33.37
1762,Five Roses Tea 100s Box,Pantry,17.45,22.56
1763,Koo Baked Beans 410g Pack,Pantry,40.55,49.51
1764,Simba Chips 120g Unit,Beverages,47.76,61.54
1765,Sunlight Dish Liquid 750ml Pack,Pantry,16.83,22.71
1766,Nestle Milo 500g Box,Groceries,17.9,25.3
1767,Sunlight Dish Liquid 750ml Box,Dairy,12.29,17.85
1768,Albany Brown Bread Bottle,Cleaning,19.12,29.98
1769,Coca-Cola 500ml Bottle,Beverages,40.38,63.32
1770,Simba Chips 120g Box,Groceries,40.05,48.3
1771,Omo Washing Powder 2kg Box,Beverages,27.71,39.69
1772,Nescafe Coffee 200g Unit,Bakery,13.76,19.7
1773,Coca-Cola 500ml Pack,Pantry,27.09,37.85
1774,Omo Washing Powder 2kg Box,Pantry,18.84,26.93
1775,Koo Baked Beans 410g Box,Bakery,49.26,59.61
1776,Nestle Milo 500g Unit,Pantry,49.82,77.04
1777,Clover Full Cream Milk 1L Unit,Pantry,7.81,12.12
1778,Simba Chips 120g Unit,Pantry,24.37,34.5
1779,Five Roses Tea 100s Box,Bakery,29.13,39.24
1780,Omo Washing Powder 2kg Bottle,Dairy,12.6,20.06
1781,Koo Baked Beans 410g Pack,Snacks,39.96,60.93
