store_id,product_id,stock_level,reorder_level
S080,1974,199,34
S035,289,173,31
S042,532,95,55
S079,1887,199,53
S126,1136,136,24
S006,1531,177,45
S057,1170,61,34
S138,1945,19,53
S107,1831,44,53
S190,840,122,34
S142,1620,95,32
S169,42,136,38
S111,1469,111,26
S125,243,2,34
S057,15,151,25
S001,1669,118,37
S141,1775,53,44
S181,1227,26,49
S108,480,7,40
S061,264,123,49
S083,624,12,59
S047,497,73,37
S195,625,73,44
S041,102,180,34
S104,986,24,38
S005,1688,28,24
S191,180,127,25
S181,355,198,51
S104,31,10,49
S052,1331,36,44
S163,1207,163,28
S042,1808,108,23
S064,683,66,54
S059,1627,47,33
S124,482,144,31
S060,992,87,54
S193,1549,130,49
S181,1967,113,50
S067,330,177,25
S016,1,121,37
S032,1158,65,32
S160,441,161,47
S070,1384,96,53
S070,377,28,51
S029,71,86,47
S157,346,117,35
S152,1317,30,52
S063,809,0,37
S159,1151,183,38
S113,1224,38,23
S137,778,103,44
S146,1022,132,38
S136,720,11,27
S120,1653,58,47
S012,954,130,47
S164,961,32,49
S107,657,147,56
S025,240,26,28
S081,859,196,39
S143,1382,75,27
S026,1793,136,52
S035,775,99,28
S107,462,103,42
S200,936,40,25
S162,801,193,24
S096,1799,123,29
S099,312,54,57
S019,1486,85,35
S169,1468,81,20
S063,532,69,27
S129,785,91,24
S072,1248,153,45
S123,1694,155,37
S082,378,183,22
S142,437,118,39
S102,1759,58,59
S175,972,112,55
S173,1983,71,23
S055,253,118,23
S137,154,49,40
S160,1808,13,59
S092,1170,95,50
S180,1839,107,47
S190,1776,46,30
S191,963,168,30
S074,1847,43,42
S003,683,105,57
S069,1187,26,41
S025,1064,163,31
S132,1588,104,45
S186,469,38,28
S020,821,26,25
S175,1506,126,33
S109,1463,17,41
S081,444,89,57
S188,363,40,20
S156,1872,42,43
S066,910,77,35
S138,1554,67,51
S131,1788,195,30
S102,274,168,23
S016,610,174,31
S086,1812,70,37
S187,910,129,47
S166,282,181,38
S126,1674,136,46
S159,1842,125,32
S171,300,22,27
S121,1938,42,38
S093,1617,177,23
S106,563,176,28
S149,581,123,43
S167,935,86,41
S103,1700,7,20
S147,345,61,36
S123,663,166,58
S174,1175,160,40
S013,1079,80,29
S113,1444,3,55
S180,431,143,44
S095,555,51,56
S080,1071,190,43
S171,134,22,53
S119,1266,195,42
S184,1867,56,56
S033,123,154,41
S195,1038,119,33
S048,1723,52,43
S198,1724,135,45
S083,1944,130,20
S104,1900,9,47
S191,193,141,21
S034,1899,88,59
S069,86,173,24
S188,1905,167,56
S022,1741,111,54
S118,527,135,35
S050,266,30,35
S133,911,196,50
S088,1376,172,49
S007,1477,144,36
S025,131,158,27
S165,1261,158,31
S078,1973,136,51
S187,1426,51,24
S175,1790,140,34
S032,220,2,59
S173,848,114,43
S020,1040,154,42
S064,626,74,33
S085,1566,1,21
S138,1070,88,32
S021,1709,192,53
S143,1577,91,47
S139,343,82,51
S055,857,183,46
S147,723,68,48
S133,276,90,24
S158,904,133,57
S096,544,37,49
S164,278,151,32
S055,1676,88,23
S116,1035,72,33
S144,1393,31,49
S004,1476,15,54
S068,1598,56,47
S089,1067,18,37
S199,455,145,31
S047,795,12,23
S099,658,6,52
S089,1048,52,39
S136,122,78,42
S082,1935,181,31
S074,1573,48,34
S006,257,160,29
S136,731,26,24
S095,1464,121,30
S175,888,65,55
S111,804,185,47
S053,1612,71,23
S064,1528,186,43
S030,1477,2,20
S044,1939,192,46
S032,377,29,58
S086,248,19,59
S055,482,139,56
S002,1395,24,21
S184,1851,187,30
S072,757,48,46
S143,1066,146,40
S166,355,181,20
S064,1301,162,45
S028,1538,180,59
S174,333,42,57
S036,852,124,24
S065,1951,112,23
S002,127,122,22
S117,378,141,39
S013,1195,74,27
S109,1552,7,36
S098,1810,145,58
S182,555,130,30
S187,1825,121,40
S046,1423,88,28
S157,1004,70,59
S147,836,189,22
S012,442,108,34
S109,1305,36,48
S069,1302,174,49
S199,732,189,30
S172,1940,135,44
S149,1465,100,56
S026,882,109,56
S077,961,43,30
S198,282,190,43
S007,1492,132,51
S103,1730,169,56
S150,1184,165,39
S062,1221,22,43
S181,666,119,34
S188,1199,43,50
S175,1325,182,48
S023,1754,150,49
S043,1336,0,31
S146,1332,193,57
S118,1987,77,38
S045,1992,69,58
S139,942,183,55
S183,245,17,34
S082,1519,188,26
S014,214,15,46
S042,185,40,57
S195,830,65,38
S174,989,105,41
S061,1759,51,44
S177,798,70,27
S027,984,69,39
S187,836,55,26
S063,868,190,22
S045,1280,118,56
S098,365,29,55
S124,1106,40,56
S187,818,151,33
S136,1101,4,39
S076,213,37,24
S085,1897,52,25
S149,1548,106,47
S146,1594,155,22
S060,1235,159,52
S140,1729,142,29
S020,1017,104,37
S125,1319,89,56
S138,1090,85,27
S140,1220,153,34
S056,1951,24,45
S058,846,64,28
S054,1795,84,31
S161,1750,152,28
S051,1287,71,36
S107,80,141,52
S005,1217,46,25
S104,924,12,59
S116,128,120,29
S061,1378,178,58
S164,1147,17,45
S154,1977,101,43
S188,523,147,40
S101,1625,50,27
S045,1214,23,45
S185,1966,148,33
S100,700,125,50
S070,801,133,48
S073,715,192,53
S015,557,174,40
S082,370,41,56
S064,1431,91,26
S132,913,56,22
S113,1816,30,46
S042,1879,10,25
S138,1248,63,35
S102,1080,141,34
S088,263,89,57
S151,593,155,35
S032,969,91,41
S071,1243,194,51
S057,1258,133,31
S045,1763,196,43
S028,1937,138,47
S095,737,53,52
S008,788,36,34
S154,1957,139,40
S141,735,101,21
S086,1845,38,48
S016,456,25,44
S115,1937,43,43
S191,1713,112,34
S091,1380,2,28
S001,1377,82,50
S086,1702,31,58
S110,267,105,23
S166,1629,160,55
S052,1619,158,42
S117,1116,117,26
S088,1356,123,59
S145,1296,117,52
S134,1463,86,38
S171,299,68,42
S195,1407,34,29
S016,730,160,55
S102,989,183,36
S133,70,40,43
S109,166,175,39
S098,1889,140,44
S192,908,71,42
S067,560,116,39
S064,1949,84,38
S060,393,29,54
S163,889,171,50
S167,833,171,48
S014,515,185,26
S099,467,199,31
S019,309,147,58
S119,234,77,25
S122,931,149,40
S057,19,97,46
S056,965,17,55
S112,1727,29,38
S050,1768,121,28
S159,229,165,58
S016,591,133,28
S101,1602,66,40
S066,1874,44,52
S099,690,168,55
S042,37,199,39
S185,106,173,20
S200,1393,83,58
S123,1137,80,51
S137,673,153,50
S034,1607,149,55
S075,597,191,21
S023,1608,127,32
S049,178,138,54
S069,1854,195,51
S154,682,11,44
S103,581,133,24
S019,690,150,26
S142,1945,129,46
S111,236,130,51
S038,339,73,56
S165,1700,71,39
S129,1657,137,24
S062,470,11,59
S199,175,114,59
S045,1633,106,38
S133,1666,193,35
S157,1397,137,35
S100,1651,128,32
S109,256,64,24
S106,1938,40,59
S127,843,112,54
S110,199,154,32
S003,1662,102,23
S182,1054,1,40
S135,834,39,41
S054,42,67,29
S045,435,85,57
S179,1888,95,20
S184,1611,96,30
S097,422,150,58
S035,1402,110,56
S138,670,38,41
S059,302,148,42
S011,1135,190,46
S078,1899,164,42
S115,633,80,38
S144,206,117,36
S183,1799,140,59
S026,1695,165,35
S124,491,142,55
S198,1569,188,47
S161,922,181,35
S107,149,34,43
S070,699,86,33
S125,93,99,33
S043,60,59,27
S138,1862,91,58
S057,1208,96,51
S066,944,91,54
S133,1087,43,22
S117,1260,133,43
S088,766,64,35
S015,833,34,41
S093,1786,3,58
S009,1649,4,40
S157,133,62,37
S095,1624,182,48
S111,263,78,31
S125,569,3,55
S028,1157,189,47
S078,1612,158,34
S018,824,139,21
S132,1283,88,35
S193,526,174,49
S090,988,167,49
S159,545,175,55
S163,675,190,51
S045,606,91,26
S019,1859,51,53
S096,1601,52,50
S089,1079,120,44
S166,1323,67,58
S083,1112,14,51
S027,925,151,50
S110,862,60,40
S135,1371,26,46
S013,1275,14,26
S175,1551,59,26
S081,145,171,28
S122,233,146,43
S155,1491,94,39
S198,1345,82,45
S074,867,83,25
S085,1538,41,47
S124,827,164,33
S122,13,12,23
S157,785,59,39
S044,1912,164,29
S048,191,184,53
S151,1319,70,32
S144,227,125,46
S137,1713,127,40
S122,1530,44,39
S158,423,144,36
S135,1009,111,44
S017,1119,158,29
S084,836,6,35
S173,1908,39,26
S156,218,67,27
S153,180,135,56
S148,24,108,44
S012,990,130,45
S054,1776,126,42
S197,561,124,57
S198,1150,49,35
S167,1817,51,56
S102,612,144,57
S047,989,164,53
S189,1779,172,46
S044,870,69,40
S046,438,149,42
S044,1078,131,42
S154,1753,0,47
S190,1490,177,26
S009,3,56,34
S103,1804,192,45
S067,965,25,22
S086,732,134,29
S198,1650,134,58
S018,697,175,28
S174,63,97,52
S119,1383,74,34
S067,207,30,57
S017,1911,156,34
S109,1131,157,43
S017,1705,35,52
S132,1566,137,56
S191,338,32,21
S113,913,170,31
S175,1370,18,35
S119,1178,10,34
S064,306,113,37
S122,1112,79,58
S139,1938,106,47
S155,187,105,25
S074,1504,27,45
S172,1057,34,31
S131,1590,188,51
S180,811,22,46
S199,106,81,23
S065,1589,133,27
S143,1930,153,55
S134,1912,151,50
S067,1498,41,41
S178,1645,68,24
S124,1708,141,33
S152,1411,25,39
S176,641,185,52
S197,934,24,29
S055,1180,55,22
S069,140,96,57
S008,1826,4,41
S167,627,47,50
S159,1981,114,23
S153,1382,0,36
S106,1485,38,55
S104,662,101,59
S012,787,178,46
S150,365,37,54
S197,1590,99,45
S080,652,98,28
S087,1006,70,43
S127,1608,170,49
S077,1729,62,57
S093,1282,51,40
S059,886,103,20
S069,355,122,22
S177,342,71,39
S158,940,183,39
S083,956,23,31
S069,1162,199,47
S127,80,23,45
S162,1778,40,27
S172,1239,62,49
S104,380,179,39
S191,10,71,43
S155,24,190,59
S115,1221,112,31
S141,1882,132,32
S056,818,122,52
S040,140,165,46
S109,1589,140,47
S130,1455,12,44
S144,829,16,29
S127,1034,83,44
S083,789,123,32
S178,1181,103,59
S026,1367,40,57
S128,1805,2,20
S196,523,63,33
S118,862,9,42
S032,381,145,24
S013,584,50,23
S143,773,62,42
S012,307,189,28
S197,669,65,55
S046,1645,35,21
S137,1629,162,24
S134,1551,16,27
S118,664,6,30
S025,1810,157,51
S051,1337,184,21
S106,1343,78,25
S082,1738,131,28
S096,1053,173,39
S142,775,108,55
S188,1779,37,45
S058,914,101,44
S093,121,35,47
S151,756,6,40
S013,1028,25,20
S123,1674,59,57
S110,1742,31,32
S070,1254,198,46
S089,648,167,48
S056,825,106,37
S027,1953,115,46
S172,1240,156,31
S027,1836,54,56
S073,289,123,30
S166,503,78,22
S090,913,38,46
S113,1918,75,44
S064,1455,47,29
S046,782,180,55
S095,628,15,20
S034,1300,137,52
S134,503,28,41
S077,980,68,29
S071,1956,156,44
S199,1664,187,43
S139,1214,62,37
S037,586,187,52
S087,59,82,37
S090,1440,150,27
S135,784,79,28
S138,1256,104,28
S011,641,178,59
S024,815,43,41
S054,1325,41,27
S104,1989,145,49
S081,1018,30,56
S123,1474,16,32
S039,1694,128,52
S099,1182,63,45
S015,1259,185,39
S050,497,57,44
S084,552,5,56
S032,1836,62,28
S162,1771,36,29
S138,1439,116,21
S121,1859,40,56
S199,878,46,47
S189,1279,113,30
S123,1782,112,30
S120,891,133,58
S082,1623,189,29
S116,1793,154,44
S044,225,20,39
S129,915,174,20
S181,840,98,27
S126,844,113,28
S129,416,61,45
S004,93,81,59
S021,1229,58,55
S200,863,87,50
S037,9,149,28
S055,1660,94,40
S197,769,166,20
S113,374,87,43
S013,1132,82,22
S161,872,84,46
S090,405,116,25
S176,539,156,43
S163,1669,95,23
S150,308,121,37
S022,587,157,22
S199,1386,61,52
S106,377,33,51
S098,1044,53,47
S091,239,152,42
S172,164,26,47
S186,986,100,34
S105,641,181,49
S003,943,109,55
S072,1572,30,50
S069,111,196,58
S149,1106,196,36
S148,1550,23,20
S179,1672,75,42
S006,1318,47,21
S133,612,181,46
S029,1924,106,49
S016,1600,158,32
S165,972,120,42
S151,132,27,26
S089,1165,163,20
S006,822,174,30
S183,757,189,30
S150,422,8,47
S159,763,93,27
S060,696,55,50
S047,1492,174,24
S099,817,156,37
S031,256,39,58
S048,16,24,32
S037,818,112,22
S008,476,9,54
S055,428,25,22
S043,1693,178,25
S131,445,140,30
S059,1825,179,49
S183,217,130,33
S171,1731,25,39
S090,1534,105,28
S065,771,59,21
S198,272,136,26
S114,944,90,44
S075,361,174,55
S011,100,60,22
S096,766,149,29
S057,1561,175,34
S194,1396,73,43
S027,1908,125,55
S087,1554,60,47
S078,1636,94,38
S153,597,87,22
S048,467,150,25
S007,676,157,41
S185,1886,189,53
S117,1119,9,32
S088,1396,12,47
S187,1468,157,39
S152,379,118,40
S067,543,26,55
S179,746,162,40
S051,1,108,29
S105,153,32,42
S119,1131,36,29
S142,1059,93,39
S001,430,142,23
S196,1632,130,33
S031,591,159,23
S041,304,22,58
S003,1029,111,30
S118,1297,19,51
S130,121,46,50
S039,1689,183,36
S083,1682,148,42
S092,1866,173,27
S111,1945,18,46
S036,1384,142,27
S095,1559,20,53
S080,1349,93,33
S126,419,147,23
S020,701,100,39
S115,502,87,25
S018,724,171,28
S083,1517,66,23
S078,8,114,46
S197,1329,152,54
S022,247,141,37
S176,605,170,35
S193,373,91,35
S037,1963,83,35
S128,1477,166,32
S019,114,140,23
S050,285,121,59
S030,1278,139,49
S103,527,17,26
S039,1369,139,49
S089,622,119,27
S087,485,137,28
S092,418,111,36
S014,794,187,27
S035,235,58,41
S083,110,154,43
S144,648,23,47
S157,1466,11,31
S193,140,152,54
S044,1376,130,25
S139,855,198,21
S132,1207,16,23
S083,923,168,22
S011,1670,145,29
S155,1468,175,41
S099,1787,12,35
S159,1758,199,44
S186,358,83,25
S065,170,28,30
S007,37,88,54
S033,1731,55,35
S103,1844,106,41
S030,1253,79,30
S040,311,13,37
S166,1038,154,45
S156,1192,143,28
S160,1521,159,38
S005,1396,153,29
S191,1103,125,54
S142,374,186,34
S172,1402,4,39
S161,915,74,51
S141,396,173,35
S075,476,104,35
S083,76,56,37
S138,443,13,24
S166,1463,192,53
S071,1949,62,23
S050,151,153,47
S087,1260,135,29
S004,269,16,43
S003,1216,189,43
S016,1540,23,23
S003,1352,95,32
S085,771,113,51
S062,1825,70,57
S147,1247,8,27
S017,781,2,23
S177,791,36,21
S138,596,21,22
S196,850,77,43
S054,1378,181,37
S030,1577,151,54
S022,154,48,44
S199,1591,57,23
S017,877,138,28
S090,41,162,34
S107,349,150,54
S169,874,81,33
S138,1118,139,27
S191,1165,9,27
S053,1449,125,56
S093,893,112,52
S073,212,180,45
S169,139,44,30
S197,1464,153,47
S018,244,35,52
S142,1614,135,43
S119,744,38,25
S128,1383,34,36
S119,604,95,31
S173,1627,34,26
S141,976,141,53
S186,562,13,53
S036,235,11,55
S132,1859,152,24
S121,1760,169,27
S064,1421,25,53
S046,58,64,49
S030,224,60,45
S163,1343,94,34
S141,41,160,44
S135,1778,132,22
S121,1548,63,55
S032,95,14,34
S131,278,166,41
S192,1091,32,24
S049,1668,42,38
S050,1835,113,31
S001,1188,28,30
S107,141,2,49
S023,383,91,20
S025,14,5,57
S186,554,61,52
S032,340,79,36
S059,1039,87,41
S176,170,165,30
S016,1646,103,44
S154,1506,121,49
S019,1126,82,37
S006,1626,144,38
S105,72,172,20
S110,61,62,57
S013,93,134,36
S200,511,41,30
S142,43,96,30
S177,1922,54,56
S142,1488,178,20
S015,384,57,54
S144,1234,95,25
S064,1586,143,43
S165,1643,130,33
S101,6,21,37
S003,1682,95,25
S194,51,56,50
S140,1940,46,39
S033,1581,150,38
S137,990,123,40
S100,1383,122,56
S063,437,6,26
S189,1551,11,21
S044,1838,126,46
S194,570,79,24
S107,551,65,52
S150,1570,26,21
S171,1920,116,41
S022,82,167,26
S062,208,32,33
S194,281,155,20
S186,1035,108,22
S135,54,53,33
S029,1952,182,52
S034,1491,92,43
S049,1491,25,36
S166,1785,3,29
S119,567,112,42
S120,384,183,37
S016,615,163,44
S149,1991,16,26
S066,756,180,36
S084,1188,53,30
S035,1959,148,50
S137,135,134,28
S078,781,3,44
S084,294,55,56
S079,5,166,52
S114,1630,143,53
S126,736,56,51
S023,236,62,39
S035,147,28,34
S054,23,184,29
S094,278,78,24
S103,1820,41,56
S196,1745,85,35
S028,1505,104,51
S060,1185,99,44
S082,1683,26,29
S151,169,83,39
S004,383,70,23
S092,845,108,22
S026,1208,36,32
S197,1670,65,33
S033,1436,177,50
S112,334,48,37
S018,64,193,49
S082,906,162,43
S125,605,90,52
S078,889,128,59
S164,329,91,51
S021,247,130,35
S114,878,167,25
S167,818,47,40
S189,1797,173,26
S038,652,94,35
S057,403,49,52
S079,1429,111,42
S062,1085,175,30
S183,489,144,40
S086,2,93,48
S085,1228,82,28
S148,1086,144,26
S076,204,51,31
S120,354,178,37
S199,355,159,57
S162,291,193,34
S166,496,52,57
S143,851,174,41
S007,872,65,46
S151,1995,27,43
S165,1862,188,23
S031,144,36,51
S147,1528,160,59
S118,849,6,35
S127,1077,139,36
S012,646,30,45
S196,1420,5,34
S122,96,58,46
S035,480,17,29
S194,45,122,44
S152,1680,96,57
S130,713,47,29
S180,444,55,33
S179,356,84,54
S038,347,191,39
S104,1738,99,41
S077,342,145,56
S200,1690,65,42
S092,306,104,43
S121,715,162,26
S066,1827,146,20
S013,1803,122,34
S073,355,124,38
S091,839,147,33
S182,1519,17,21
S094,1754,143,22
S006,1559,69,59
S013,1535,85,59
S128,400,143,40
S159,1075,199,51
S033,192,189,21
S040,656,42,22
S147,421,68,26
S040,1720,181,32
S095,567,15,55
S117,1826,114,31
S139,1989,91,42
S194,1136,6,31
S177,1874,16,52
S022,1922,175,20
S151,1821,51,22
S188,279,116,40
S174,1002,121,30
S191,425,142,53
S098,31,115,54
S148,1678,181,45
S142,1032,6,20
S094,1362,119,39
S038,1911,6,44
S007,491,30,27
S053,400,37,37
S181,802,30,28
S142,456,13,46
S157,245,74,51
S165,1441,150,25
S177,956,127,56
S178,1875,184,35
S161,1265,194,24
S107,1488,199,40
S043,1477,102,28
S165,919,49,22
S137,893,107,56
S080,1540,41,29
S006,1387,171,23
S012,161,166,47
S094,29,65,51
S068,514,167,50
S055,1163,175,35
S165,689,60,22
S186,1270,102,42
S083,1235,166,51
S115,1720,6,48
S051,161,143,53
S078,25,17,57
S016,34,98,42
S076,1209,158,25
S158,132,144,28
S190,314,66,58
S141,15,81,38
S143,560,103,30
S120,1887,53,43
S030,159,136,33
S137,479,135,39
S015,10,22,35
S041,1358,22,41
S180,1499,188,21
S083,1900,93,30
S095,1637,58,46
S077,1094,104,44
S187,1359,128,38
S164,179,191,55
S198,503,70,39
S088,45,29,34
S175,1279,189,45
S129,386,174,56
S098,872,191,38
S038,1429,22,25
S039,380,168,48
S074,752,136,34
S186,1204,56,27
S140,1413,36,45
S199,1199,111,44
S078,851,5,28
S024,1244,121,45
S031,155,136,48
S131,238,88,28
S117,19,122,57
S105,1538,197,45
S181,1932,18,59
S170,1269,9,42
S057,1850,94,39
S104,810,50,38
S068,1117,94,38
S005,1867,127,25
S148,1086,196,25
S142,1862,198,46
S079,192,125,41
S161,5,112,31
S027,984,38,49
S118,783,30,49
S157,360,52,57
S027,76,5,28
S083,1412,188,27
S098,425,190,59
S021,308,149,59
S155,1711,115,57
S089,1435,79,37
S107,1701,86,41
S164,834,118,36
S059,1510,118,40
S039,1460,54,35
S167,1884,169,47
S038,141,151,42
S083,1003,5,27
S155,739,138,56
S026,304,100,52
S094,594,153,56
S067,1183,35,49
S072,233,103,20
S103,1566,186,26
S188,1976,90,35
S017,774,28,58
S154,983,7,32
S092,1693,79,21
S058,1057,176,30
S112,1297,154,35
S151,406,6,49
S085,1348,171,24
S177,413,133,34
S158,822,84,59
S049,1937,46,34
S001,1829,103,56
S054,894,54,20
S122,1450,34,24
S151,1730,116,46
S096,1849,57,43
S137,1039,76,45
S114,1066,133,52
S024,257,30,31
S021,1450,29,34
S107,1432,70,27
S107,40,19,38
S118,167,31,29
S120,946,48,53
S070,627,149,25
S010,538,115,47
S067,500,76,30
S135,1941,37,30
S169,472,60,47
S182,1297,64,55
S170,282,191,35
S064,305,54,31
S173,277,180,26
S088,821,104,31
S033,1832,186,54
S078,1162,198,21
S178,49,21,30
S033,628,180,28
S121,340,183,31
S001,226,104,54
S089,590,5,21
S082,1600,140,41
S090,547,159,59
S028,1978,151,20
S071,573,193,39
S118,1049,150,46
S050,113,186,37
S108,1814,192,52
S166,765,170,22
S170,1859,195,56
S022,899,74,41
S087,761,6,36
S181,569,140,50
S095,1166,174,32
S068,1843,59,45
S198,1657,35,32
S012,1936,13,31
S163,116,22,25
S159,1561,145,42
S007,924,17,43
S016,1942,197,36
S137,650,166,32
S184,741,124,20
S017,1598,36,22
S096,1103,187,56
S177,68,14,43
S120,638,104,58
S064,292,55,58
S199,1054,54,47
S087,1942,142,30
S152,623,166,22
S037,413,161,48
S093,1976,175,52
S020,719,27,47
S065,326,115,56
S074,640,111,30
S077,1006,107,51
S104,915,13,50
S195,1872,158,47
S143,135,57,48
S081,1300,151,50
S141,657,53,23
S100,426,169,26
S030,1940,175,44
S045,191,122,31
S076,1281,21,40
S041,799,88,25
S069,439,50,57
S074,922,83,28
S196,1353,38,22
S040,477,72,34
S040,1586,63,57
S030,1347,96,22
S051,1025,78,24
S113,1996,91,22
S200,1348,26,21
S156,46,106,48
S027,1131,123,23
S083,855,144,34
S171,110,64,30
S101,584,108,25
S093,1506,111,22
S160,1329,109,41
S156,110,142,59
S042,1268,173,45
S022,530,167,27
S059,1076,41,54
S119,1421,60,34
S054,563,128,57
S100,709,159,20
S154,1949,18,23
S061,1187,83,32
S004,1161,4,40
S100,200,73,58
S004,1919,91,33
S046,1114,199,49
S064,248,20,40
S136,1948,176,45
S046,1941,117,24
S080,1188,31,32
S186,1620,49,24
S185,211,98,27
S120,1624,119,59
S123,1652,19,25
S036,1938,121,44
S003,229,32,25
S145,1298,49,22
S107,1381,101,23
S081,191,79,58
S159,1257,196,51
S127,921,86,49
S141,1092,118,53
S135,1517,60,37
S029,191,49,26
S020,1263,163,40
S127,557,67,51
S037,937,17,45
S089,1814,95,24
S100,1452,48,22
S091,1031,179,57
S150,883,94,45
S092,443,154,31
S027,215,7,45
S119,1512,125,45
S071,219,171,50
S144,1179,114,42
S067,1952,185,49
S059,473,136,43
S119,681,119,27
S123,77,111,27
S081,924,175,38
S154,1132,128,22
S156,804,71,40
S092,1956,43,27
S119,486,19,21
S011,182,14,24
S014,57,189,46
S007,531,188,24
S011,228,63,47
S179,1300,73,54
S079,1722,5,53
S037,1359,19,32
S022,699,149,53
S045,1084,100,20
S083,144,199,35
S132,688,182,51
S090,679,173,23
S009,217,17,30
S095,768,78,53
S123,1268,66,39
S163,948,178,42
S119,1014,111,46
S094,1677,172,30
S016,1666,121,58
S194,1198,150,34
S155,1411,34,21
S161,457,94,48
S039,26,41,35
S179,559,131,52
S177,1434,25,35
S098,254,68,37
S056,1948,190,34
S052,1927,178,31
S027,990,5,44
S064,1774,111,35
S131,131,137,20
S014,82,37,59
S133,1366,167,58
S097,1648,122,26
S065,796,65,37
S075,151,48,45
S114,583,161,29
S079,1456,107,20
S079,1666,131,55
S036,499,43,23
S062,1271,7,53
S045,160,112,44
S106,991,57,38
S177,1001,189,44
S191,105,154,34
S124,105,91,25
S022,665,171,50
S011,143,112,59
S050,291,24,48
S183,495,198,45
S012,1191,170,45
S143,953,21,38
S114,111,43,56
S026,383,26,55
S178,1860,181,20
S132,1994,78,28
S101,961,165,24
S183,679,89,59
S150,846,12,43
S128,1496,112,41
S014,1258,8,28
S049,1062,43,52
S161,971,1,46
S094,588,122,49
S085,508,77,20
S141,1315,186,24
S124,1515,150,34
S187,1380,174,30
S021,1109,158,22
S030,1314,144,28
S170,187,11,55
S039,1604,123,48
S199,539,20,39
S108,1924,141,25
S031,1412,2,40
S045,458,83,36
S079,617,130,22
S152,1048,148,54
S125,1846,149,32
S155,1764,67,27
S126,1284,130,24
S160,1993,70,43
S090,276,56,27
S122,340,106,58
S022,1099,62,32
S194,1929,110,58
S044,1825,175,56
S043,539,106,42
S107,542,76,40
S034,825,25,25
S152,594,19,55
S085,1652,73,55
S154,1989,15,45
S098,220,144,48
S097,553,176,28
S141,1841,115,37
S109,320,53,56
S193,676,194,56
S094,667,12,23
S196,1334,164,38
S152,1797,197,34
S006,1101,50,42
S177,807,173,44
S129,237,189,28
S186,377,51,34
S101,1257,89,29
S085,1427,148,59
S172,1430,57,20
S077,1422,108,53
S183,1700,144,43
S195,672,51,53
S096,629,82,39
S058,421,143,40
S176,1307,114,36
S073,467,124,49
S093,924,160,25
S164,67,108,56
S146,1507,56,49
S150,497,29,49
S044,1372,45,41
S111,188,129,24
S126,919,183,26
S049,1930,88,45
S014,376,97,42
S056,1636,58,50
S167,576,181,30
S137,461,165,51
S146,1330,133,46
S120,702,153,31
S052,1385,146,44
S125,272,131,31
S168,624,1,55
S101,1226,173,33
S192,1408,25,41
S067,254,188,42
S059,503,25,39
S025,1819,13,23
S179,785,16,30
S132,276,82,47
S067,831,22,58
S003,1396,180,42
S024,1509,140,46
S130,1403,32,52
S185,408,165,53
S110,1012,35,22
S142,994,94,25
S156,424,102,29
S174,1026,18,26
S148,1719,48,29
S032,114,95,35
S078,665,83,22
S187,616,151,31
S024,1582,189,57
S127,271,64,53
S032,721,50,32
S053,672,124,41
S125,687,36,20
S084,555,120,34
S198,574,50,40
S181,1453,173,52
S141,1961,122,27
S197,1995,120,36
S092,1452,128,56
S024,1443,37,57
S043,178,16,54
S045,170,163,23
S152,1852,41,48
S025,229,132,56
S136,996,88,24
S023,603,116,32
S168,1169,95,49
S045,914,72,58
S169,448,41,51
S085,1607,17,42
S005,1890,139,54
S054,1822,145,24
S001,1857,47,43
S178,1307,173,57
S072,1009,56,46
S037,248,88,31
S030,1237,139,20
S130,775,155,52
S189,256,74,39
S169,1454,23,27
S076,1836,122,53
S067,1289,141,57
S006,249,185,22
S068,848,182,24
S037,1149,178,40
S158,588,145,25
S078,867,128,23
S083,1731,160,55
S050,900,82,44
S098,1735,179,40
S085,254,111,27
S156,259,13,38
S017,584,188,27
S081,1996,38,40
S003,819,117,59
S106,786,191,37
S001,1300,173,20
S146,1379,53,21
S197,515,126,47
S102,971,158,28
S028,654,118,29
S054,551,155,33
S143,1084,45,42
S184,1381,8,36
S164,1484,40,37
S163,1580,55,38
S195,699,14,56
S049,1782,18,42
S185,374,186,42
S074,118,190,26
S032,1459,67,30
S113,228,133,21
S135,572,198,58
S162,468,139,55
S100,758,11,23
S119,789,106,55
S075,1151,71,29
S030,1307,177,55
S075,1133,153,30
S103,554,2,29
S176,789,66,23
S036,1970,37,34
S109,179,114,34
S165,1269,103,51
S059,19,120,27
S129,717,52,41
S104,367,104,53
S012,76,168,20
S122,995,92,47
S100,1768,129,59
S048,230,137,22
S072,1233,50,44
S095,1514,41,27
S178,1182,11,44
S159,1393,159,29
S080,870,127,55
S018,509,25,57
S174,728,182,47
S118,682,86,31
S187,1151,3,36
S153,1799,75,47
S128,1537,132,57
S174,198,89,26
S104,2000,62,22
S132,1121,157,35
S070,449,120,25
S163,612,124,51
S084,1620,103,51
S137,365,135,29
S096,1420,46,53
S200,27,189,27
S121,1034,124,52
S042,1955,190,43
S173,1503,58,24
S195,289,26,59
S172,1650,33,24
S190,327,195,41
S035,1859,25,22
S113,1172,98,50
S192,57,162,40
S031,499,6,57
S132,661,154,28
S013,643,7,38
S128,949,20,41
S029,525,48,24
S084,123,125,51
S168,159,150,45
S050,1752,67,25
S132,169,157,48
S167,439,49,26
S084,1859,13,36
S176,577,108,56
S030,306,141,57
S092,89,185,32
S138,1613,26,50
S062,878,90,22
